year,month,Country,Port,Vessel Category,Trade Flow,Trade Vol ,,,,
2025,4,"Tonga, Neiafu", Neiafu,Tanker,Imports,138.8,,,,
2025,4,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,5157.7,,,,
2025,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Exports,625.2,,,,
2025,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,2831.6,,,,
2025,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Exports,744.2,,,,
2025,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,1950.6,,,,
2025,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Container,Exports,131.1,,,,
2025,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,3461.8,,,,
2025,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Tanker,Imports,276.7,,,,
2025,4,"Vanuatu, Luganville", Luganville,Container,Imports,3088.1,,,,
2025,4,"Vanuatu, Luganville", Luganville,General Cargo,Imports,2025.3,,,,
2025,4,"Vanuatu, Port Vila", Port Vila,Container,Imports,4493.7,,,,
2025,4,"Vanuatu, Port Vila", Port Vila,General Cargo,Imports,5450.3,,,,
2025,4,"Vanuatu, Port Vila", Port Vila,Tanker,Exports,620,,,,
2025,4,"Vanuatu, Port Vila", Port Vila,Tanker,Imports,996.4,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Bulk Carrier,Imports,3052.5,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Exports,8894.7,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Imports,12323.6,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Exports,738.7,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Imports,2286.2,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Exports,4822.5,,,,
2025,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Imports,38243.9,,,,
2025,5,"Fiji, Malai", Malai,Tanker,Exports,459.9,,,,
2025,5,"Fiji, Malai", Malai,Tanker,Imports,1157.6,,,,
2025,5,"Fiji, Port of Savusavu Bay", Port of Savusavu Bay,General Cargo,Imports,173.8,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,Bulk Carrier,Imports,37953.3,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,Container,Exports,8586.7,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,Container,Imports,34635.8,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Exports,1787.9,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Imports,3936.6,,,,
2025,5,"Fiji, Suva Harbor", Suva Harbor,Tanker,Imports,9248.7,,,,
2025,5,"Kiribati, Kiribati", Kiribati,General Cargo,Imports,2106.3,,,,
2025,5,"Kiribati, Kiribati", Kiribati,Tanker,Exports,284.3,,,,
2025,5,"Kiribati, Kiribati", Kiribati,Tanker,Imports,503.6,,,,
2025,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Imports,3934,,,,
2025,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Exports,283,,,,
2025,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Imports,1607.6,,,,
2025,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,Tanker,Imports,504.9,,,,
2025,5,"Marshall Islands, Ebeye", Ebeye,General Cargo,Exports,216,,,,
2025,5,"Marshall Islands, Ebeye", Ebeye,General Cargo,Imports,1327.3,,,,
2025,5,"Marshall Islands, Kwajalein", Kwajalein,Container,Imports,2052,,,,
2025,5,"Marshall Islands, Kwajalein", Kwajalein,Tanker,Imports,810.3,,,,
2025,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Exports,309,,,,
2025,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Imports,2034.9,,,,
2025,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Exports,11603.5,,,,
2025,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Imports,1919.5,,,,
2025,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Tanker,Exports,412.2,,,,
2025,5,"Micronesia, Colonia", Colonia,Container,Imports,248.8,,,,
2025,5,"Micronesia, Colonia", Colonia,General Cargo,Imports,2247.1,,,,
2025,5,"Micronesia, Colonia", Colonia,Tanker,Imports,417.8,,,,
2025,5,"Micronesia, Lele Harbor", Lele Harbor,Container,Exports,881,,,,
2025,5,"Micronesia, Lele Harbor", Lele Harbor,Container,Imports,302,,,,
2025,5,"Micronesia, Lele Harbor", Lele Harbor,General Cargo,Exports,981.7,,,,
2025,5,"Micronesia, Lele Harbor", Lele Harbor,General Cargo,Imports,1512,,,,
2025,5,"Micronesia, Lele Harbor", Lele Harbor,Tanker,Imports,1546.9,,,,
2025,5,"Micronesia, Moen", Moen,General Cargo,Imports,2294.2,,,,
2025,5,"Micronesia, Moen", Moen,Tanker,Imports,1035,,,,
2025,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,Container,Exports,1232,,,,
2025,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Exports,5079,,,,
2025,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Imports,1011.9,,,,
2025,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,Tanker,Imports,1447.2,,,,
2025,5,"Nauru, Nauru", Nauru,Bulk Carrier,Exports,35769,,,,
2025,5,"Palau, Malakal Harbor", Malakal Harbor,Container,Imports,1917.2,,,,
2025,5,"Palau, Malakal Harbor", Malakal Harbor,General Cargo,Exports,342.9,,,,
2025,5,"Palau, Malakal Harbor", Malakal Harbor,Tanker,Imports,1040.7,,,,
2025,5,"Papua New Guinea, Alotoa", Alotoa,Container,Exports,87.6,,,,
2025,5,"Papua New Guinea, Alotoa", Alotoa,Container,Imports,2985.4,,,,
2025,5,"Papua New Guinea, Alotoa", Alotoa,General Cargo,Imports,4414.6,,,,
2025,5,"Papua New Guinea, Alotoa", Alotoa,Tanker,Imports,3444.9,,,,
2025,5,"Papua New Guinea, Buka", Buka,Container,Exports,370,,,,
2025,5,"Papua New Guinea, Buka", Buka,Container,Imports,1696.4,,,,
2025,5,"Papua New Guinea, Buka", Buka,General Cargo,Exports,1152.9,,,,
2025,5,"Papua New Guinea, Daru", Daru,General Cargo,Exports,30.9,,,,
2025,5,"Papua New Guinea, Daru", Daru,General Cargo,Imports,217,,,,
2025,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Bulk Carrier,Exports,3811.9,,,,
2025,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Container,Imports,3361.2,,,,
2025,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Exports,1065.5,,,,
2025,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Imports,156.4,,,,
2025,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Tanker,Exports,131.3,,,,
2025,5,"Papua New Guinea, Kieta", Kieta,Container,Imports,1499,,,,
2025,5,"Papua New Guinea, Kieta", Kieta,General Cargo,Exports,2190.3,,,,
2025,5,"Papua New Guinea, Kimbe", Kimbe,Bulk Carrier,Exports,18480.9,,,,
2025,5,"Papua New Guinea, Kimbe", Kimbe,Container,Imports,1509.6,,,,
2025,5,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Exports,446.5,,,,
2025,5,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Imports,598.4,,,,
2025,5,"Papua New Guinea, Kimbe", Kimbe,Tanker,Exports,25390.8,,,,
2025,5,"Papua New Guinea, Lae", Lae,Bulk Carrier,Imports,22628.7,,,,
2025,5,"Papua New Guinea, Lae", Lae,Container,Exports,31780.5,,,,
2025,5,"Papua New Guinea, Lae", Lae,Container,Imports,41866.1,,,,
2025,5,"Papua New Guinea, Lae", Lae,General Cargo,Exports,16455.2,,,,
2025,5,"Papua New Guinea, Lae", Lae,General Cargo,Imports,11049.5,,,,
2025,5,"Papua New Guinea, Lae", Lae,Tanker,Exports,1653.8,,,,
2025,5,"Papua New Guinea, Lae", Lae,Tanker,Imports,14752.5,,,,
2025,5,"Papua New Guinea, Madang", Madang,Container,Exports,2131.3,,,,
2025,5,"Papua New Guinea, Madang", Madang,Container,Imports,874.8,,,,
2025,5,"Papua New Guinea, Madang", Madang,General Cargo,Exports,335.7,,,,
2025,5,"Papua New Guinea, Madang", Madang,General Cargo,Imports,1580.9,,,,
2025,5,"Papua New Guinea, Madang", Madang,Tanker,Exports,7388.7,,,,
2025,5,"Papua New Guinea, Madang", Madang,Tanker,Imports,4468.6,,,,
2025,5,"Papua New Guinea, Oro Bay", Oro Bay,Bulk Carrier,Exports,4622.8,,,,
2025,5,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Exports,425.6,,,,
2025,5,"Papua New Guinea, Oro Bay", Oro Bay,Tanker,Imports,474.2,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Exports,367.8,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Imports,2172.7,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Container,Exports,9222.1,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Container,Imports,20107.4,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Exports,21603.7,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Imports,9334.1,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Exports,259718.2,,,,
2025,5,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Imports,35000,,,,
2025,5,"Papua New Guinea, Put Put", Put Put,General Cargo,Exports,1412.1,,,,
2025,5,"Papua New Guinea, Put Put", Put Put,General Cargo,Imports,1218.5,,,,
2025,5,"Papua New Guinea, Put Put", Put Put,Tanker,Imports,8256.2,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Exports,9373.1,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,Container,Exports,2235.9,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,Container,Imports,6817.7,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Exports,10162.5,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Imports,1465.2,,,,
2025,5,"Papua New Guinea, Rabaul", Rabaul,Tanker,Imports,986.1,,,,
2025,5,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Exports,3698.6,,,,
2025,5,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Exports,104.6,,,,
2025,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Bulk Carrier,Exports,16495.3,,,,
2025,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Exports,971.7,,,,
2025,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Imports,1838.2,,,,
2025,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Tanker,Exports,65.7,,,,
2025,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Tanker,Imports,2143.9,,,,
2025,5,"Samoa, Apia", Apia,Container,Exports,2955.8,,,,
2025,5,"Samoa, Apia", Apia,Container,Imports,5430.7,,,,
2025,5,"Samoa, Apia", Apia,General Cargo,Exports,15.6,,,,
2025,5,"Samoa, Apia", Apia,General Cargo,Imports,2654,,,,
2025,5,"Samoa, Apia", Apia,Tanker,Exports,1.9,,,,
2025,5,"Samoa, Apia", Apia,Tanker,Imports,1715.1,,,,
2025,5,"Solomon Islands, Honiara", Honiara,Bulk Carrier,Exports,66044.1,,,,
2025,5,"Solomon Islands, Honiara", Honiara,Container,Exports,3895.2,,,,
2025,5,"Solomon Islands, Honiara", Honiara,Container,Imports,5078.5,,,,
2025,5,"Solomon Islands, Honiara", Honiara,General Cargo,Exports,6749.6,,,,
2025,5,"Solomon Islands, Honiara", Honiara,General Cargo,Imports,15522.4,,,,
2025,5,"Solomon Islands, Honiara", Honiara,Tanker,Exports,1006.5,,,,
2025,5,"Solomon Islands, Honiara", Honiara,Tanker,Imports,13864.8,,,,
2025,5,"Solomon Islands, Ndora", Ndora,Bulk Carrier,Exports,2577.2,,,,
2025,5,"Solomon Islands, Port Noro", Port Noro,Bulk Carrier,Exports,54059.4,,,,
2025,5,"Solomon Islands, Port Noro", Port Noro,Container,Exports,1195.4,,,,
2025,5,"Solomon Islands, Port Noro", Port Noro,Tanker,Exports,343.2,,,,
2025,5,"Solomon Islands, Rennell Island", Rennell Island,General Cargo,Exports,2481.5,,,,
2025,5,"Solomon Islands, Ringgi Cove", Ringgi Cove,Bulk Carrier,Exports,10080.2,,,,
2025,5,"Solomon Islands, Seghe", Seghe,Bulk Carrier,Exports,10080.2,,,,
2025,5,"Tonga, Neiafu", Neiafu,General Cargo,Imports,167.6,,,,
2025,5,"Tonga, Neiafu", Neiafu,Tanker,Imports,1515,,,,
2025,5,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,9322.5,,,,
2025,5,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Exports,284.9,,,,
2025,5,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,4445,,,,
2025,5,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Exports,1955.3,,,,
2025,5,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,406,,,,
2025,5,"Tonga, Pangai", Pangai,General Cargo,Exports,113.8,,,,
2025,5,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,705.1,,,,
2025,5,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Imports,140.4,,,,
2025,5,"Vanuatu, Luganville", Luganville,Container,Imports,4855.9,,,,
2025,5,"Vanuatu, Luganville", Luganville,General Cargo,Imports,650.5,,,,
2025,5,"Vanuatu, Luganville", Luganville,Tanker,Imports,2507.6,,,,
2025,5,"Vanuatu, Port Vila", Port Vila,Bulk Carrier,Imports,3886.8,,,,
2025,5,"Vanuatu, Port Vila", Port Vila,Container,Imports,6620.3,,,,
2025,5,"Vanuatu, Port Vila", Port Vila,General Cargo,Imports,6014.1,,,,
2025,5,"Vanuatu, Port Vila", Port Vila,Tanker,Exports,620,,,,
2025,5,"Vanuatu, Port Vila", Port Vila,Tanker,Imports,1976.9,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
