year,month,Country,Gear Type,total_hours
2018,3,Papua New Guinea,Others,376.1
2018,3,Papua New Guinea,Set longlines,573.7
2018,3,Papua New Guinea,Tuna purse seines,5735.7
2018,3,Samoa,Drifting longlines,2049.9
2018,3,Solomon Islands,Drifting longlines,19426.1
2018,3,Solomon Islands,Set longlines,2241.5
2018,3,Solomon Islands,Tuna purse seines,758.9
2018,3,Tokelau,Drifting longlines,512.7
2018,3,Tokelau,Tuna purse seines,214.2
2018,3,Tonga,Drifting longlines,828.2
2018,3,Tuvalu,Drifting longlines,978.3
2018,3,Tuvalu,Others,182.9
2018,3,Tuvalu,Set longlines,233.9
2018,3,Tuvalu,Tuna purse seines,869.2
2018,3,Vanuatu,Drifting longlines,6407.9
2018,3,Vanuatu,Set longlines,812.5
2018,4,Fiji,Drifting longlines,8040.5
2018,4,Fiji,Others,58.1
2018,4,Fiji,Set longlines,700.9
2018,4,Kiribati,Drifting longlines,3
2018,4,Kiribati,Others,12.6
2018,4,Kiribati,Tuna purse seines,5127.6
2018,4,Marshall Islands,Drifting longlines,7885.8
2018,4,Marshall Islands,Others,343.7
2018,4,Marshall Islands,Set longlines,282
2018,4,Marshall Islands,Tuna purse seines,620.5
2018,4,Micronesia,Drifting longlines,11288
2018,4,Micronesia,Others,234.2
2018,4,Micronesia,Set longlines,609.7
2018,4,Micronesia,Tuna purse seines,3566.6
2018,4,Nauru,Others,167.6
2018,4,Nauru,Tuna purse seines,4800.6
2018,4,Palau,Drifting longlines,1913.9
2018,4,Palau,Others,564.3
2018,4,Palau,Set longlines,190.5
2018,4,Papua New Guinea,Drifting longlines,4436
2018,4,Papua New Guinea,Others,131.9
2018,4,Papua New Guinea,Set longlines,187
2018,4,Papua New Guinea,Tuna purse seines,3726.9
2018,4,Samoa,Drifting longlines,1759.1
2018,4,Samoa,Tuna purse seines,3.1
2018,4,Solomon Islands,Drifting longlines,20589.6
2018,4,Solomon Islands,Others,87.5
2018,4,Solomon Islands,Set longlines,2430.6
2018,4,Solomon Islands,Tuna purse seines,221.3
2018,4,Tokelau,Drifting longlines,196.8
2018,4,Tokelau,Tuna purse seines,41.9
2018,4,Tonga,Drifting longlines,925.1
2018,4,Tonga,Tuna purse seines,41.3
2018,4,Tuvalu,Drifting longlines,3820.1
2018,4,Tuvalu,Others,131.4
2018,4,Tuvalu,Set longlines,432.2
2018,4,Tuvalu,Tuna purse seines,933.1
2018,4,Vanuatu,Drifting longlines,4771.6
2018,4,Vanuatu,Set longlines,695.6
2018,5,Fiji,Drifting longlines,11013.3
2018,5,Fiji,Others,247
2018,5,Fiji,Set longlines,1937.3
2018,5,Kiribati,Drifting longlines,12.5
2018,5,Kiribati,Others,196.7
2018,5,Kiribati,Tuna purse seines,2612.8
2018,5,Marshall Islands,Drifting longlines,8526.8
2018,5,Marshall Islands,Others,7.1
2018,5,Marshall Islands,Set longlines,1074.8
2018,5,Marshall Islands,Tuna purse seines,653.2
2018,5,Micronesia,Drifting longlines,12044.8
2018,5,Micronesia,Others,69.4
2018,5,Micronesia,Set longlines,1823.8
2018,5,Micronesia,Tuna purse seines,6457.7
2018,5,Nauru,Others,54
2018,5,Nauru,Tuna purse seines,3923.2
2018,5,Palau,Drifting longlines,2662.9
2018,5,Palau,Others,316.1
2018,5,Palau,Set longlines,87.5
2018,5,Palau,Tuna purse seines,193.8
2018,5,Papua New Guinea,Drifting longlines,7686.6
2018,5,Papua New Guinea,Others,482
2018,5,Papua New Guinea,Set longlines,342.3
2018,5,Papua New Guinea,Tuna purse seines,4281.5
2018,5,Samoa,Drifting longlines,2938
2018,5,Samoa,Others,138.9
2018,5,Samoa,Set longlines,8.8
2018,5,Solomon Islands,Drifting longlines,25349.9
2018,5,Solomon Islands,Set longlines,3892.2
2018,5,Solomon Islands,Tuna purse seines,527
2018,5,Tokelau,Drifting longlines,1
2018,5,Tokelau,Tuna purse seines,116.7
2018,5,Tonga,Drifting longlines,1511
2018,5,Tonga,Others,69.4
2018,5,Tonga,Set longlines,4
2018,5,Tuvalu,Drifting longlines,4239
2018,5,Tuvalu,Others,117.5
2018,5,Tuvalu,Set longlines,708.3
2018,5,Tuvalu,Tuna purse seines,208.7
2018,5,Vanuatu,Drifting longlines,5955.2
2018,5,Vanuatu,Others,6.6
2018,5,Vanuatu,Set longlines,868.1
2018,6,Fiji,Drifting longlines,10013
2018,6,Fiji,Others,855.5
2018,6,Fiji,Set longlines,2374.1
2018,6,Kiribati,Drifting longlines,1316.3
2018,6,Kiribati,Others,24.2
2018,6,Kiribati,Set longlines,1.9
2018,6,Kiribati,Tuna purse seines,2542.8
2018,6,Marshall Islands,Drifting longlines,8734.9
2018,6,Marshall Islands,Set longlines,1595.7
2018,6,Marshall Islands,Tuna purse seines,994.2
2018,6,Micronesia,Drifting longlines,11036.4
2018,6,Micronesia,Others,213.4
2018,6,Micronesia,Set longlines,1854.7
2018,6,Micronesia,Tuna purse seines,8612.6
2018,6,Nauru,Others,78.4
2018,6,Nauru,Tuna purse seines,2625.5
2018,6,Palau,Drifting longlines,2278.6
2018,6,Palau,Others,301.2
2018,6,Palau,Set longlines,254.5
2018,6,Palau,Tuna purse seines,268.8
2018,6,Papua New Guinea,Drifting longlines,8353
2018,6,Papua New Guinea,Others,937.6
2018,6,Papua New Guinea,Set longlines,691.2
2018,6,Papua New Guinea,Tuna purse seines,3001.2
2018,6,Samoa,Drifting longlines,1930.9
2018,6,Samoa,Others,445.7
2018,6,Samoa,Set longlines,177.1
2018,6,Solomon Islands,Drifting longlines,27965.2
2018,6,Solomon Islands,Set longlines,3440.7
2018,6,Solomon Islands,Tuna purse seines,85.8
2018,6,Tokelau,Drifting longlines,143.6
2018,6,Tokelau,Tuna purse seines,91.8
2018,6,Tonga,Drifting longlines,1991.1
2018,6,Tonga,Others,8.5
2018,6,Tuvalu,Drifting longlines,6883.8
2018,6,Tuvalu,Others,53.3
2018,6,Tuvalu,Set longlines,532
2018,6,Tuvalu,Tuna purse seines,36.2
2018,6,Vanuatu,Drifting longlines,6310.4
2018,6,Vanuatu,Others,30.1
2018,6,Vanuatu,Set longlines,1201.5
2018,7,Fiji,Drifting longlines,10391.5
2018,7,Fiji,Others,669.1
2018,7,Fiji,Set longlines,2247.2
2018,7,Kiribati,Drifting longlines,2135.7
2018,7,Kiribati,Others,28.2
2018,7,Kiribati,Tuna purse seines,2123.7
2018,7,Marshall Islands,Drifting longlines,9473.8
2018,7,Marshall Islands,Others,123.5
2018,7,Marshall Islands,Set longlines,2180.4
2018,7,Marshall Islands,Tuna purse seines,1654.6
2018,7,Micronesia,Drifting longlines,13239.6
2018,7,Micronesia,Others,26.8
2018,7,Micronesia,Set longlines,2120.1
2018,7,Micronesia,Tuna purse seines,6159.1
2018,7,Nauru,Drifting longlines,32
2018,7,Nauru,Others,59.7
2018,7,Nauru,Tuna purse seines,6451.6
2018,7,Palau,Drifting longlines,2823.9
2018,7,Palau,Others,1014.2
2018,7,Palau,Set longlines,580.3
2018,7,Palau,Tuna purse seines,165.6
2018,7,Papua New Guinea,Drifting longlines,11642
2018,7,Papua New Guinea,Others,1167.1
2018,7,Papua New Guinea,Set longlines,1278.7
2018,7,Papua New Guinea,Tuna purse seines,2508.1
2018,7,Samoa,Drifting longlines,831.4
2018,7,Samoa,Others,235.7
2018,7,Samoa,Set longlines,14.5
2018,7,Solomon Islands,Drifting longlines,29376
2018,7,Solomon Islands,Set longlines,3383.3
2018,7,Tokelau,Drifting longlines,184.5
2018,7,Tonga,Drifting longlines,1879.8
2018,7,Tuvalu,Drifting longlines,4288.1
2018,7,Tuvalu,Set longlines,280.4
2018,7,Tuvalu,Tuna purse seines,1.3
2018,7,Vanuatu,Drifting longlines,7473
2018,7,Vanuatu,Others,16
2018,7,Vanuatu,Set longlines,1546
2018,8,Fiji,Drifting longlines,10534.5
2018,8,Fiji,Others,414.9
2018,8,Fiji,Set longlines,2348.5
2018,8,Fiji,Tuna purse seines,95.7
2018,8,Kiribati,Drifting longlines,1987
2018,8,Kiribati,Others,143.4
2018,8,Kiribati,Tuna purse seines,4992.3
2018,8,Marshall Islands,Drifting longlines,8635.7
2018,8,Marshall Islands,Others,18.4
2018,8,Marshall Islands,Set longlines,1883.4
2018,8,Marshall Islands,Tuna purse seines,1807.4
2018,8,Micronesia,Drifting longlines,11861.7
2018,8,Micronesia,Set longlines,695.3
2018,8,Micronesia,Tuna purse seines,3358.1
2018,8,Nauru,Tuna purse seines,2686.7
2018,8,Palau,Drifting longlines,7376.5
