year,month,Country,BC,SOX,CO2,NOx,PM2.5,PM10,NMVOC,N2O,CO,CH4
2023,3,Tuvalu,0.42,33.3,3142.88,139.93,5.73,6.23,6.23,0.31,2.98,0.1
2023,3,Vanuatu,2.63,111.84,13221,527.74,20.55,22.34,25.9,1.3,12.87,0.44
2023,4,Cook Islands,4.03,255.1,31917.93,1256.94,47.99,52.16,62.03,3.14,30.75,1.05
2023,4,Fiji,3.85,216.75,19370.87,816.18,36.63,39.82,38.11,1.93,18.95,0.64
2023,4,Kiribati,5.46,411.72,37157.63,1563.07,69.81,75.88,73.41,3.73,35.95,1.41
2023,4,Marshall Islands,1.79,105.32,10417.52,437.03,18.33,19.92,20.91,1.04,10.39,2.03
2023,4,Micronesia,11.44,2049.14,153467.98,7239.5,333.13,362.1,317.8,15.68,175.53,79.8
2023,4,Nauru,0.86,30.94,3924.05,169.77,5.97,6.49,7.91,0.4,3.68,0.13
2023,4,Niue,0.17,26.69,1898.2,84.89,4.31,4.68,3.77,0.19,1.89,0.06
2023,4,Palau,3.25,604.63,43567.42,2061.48,96.73,105.14,90.64,4.44,52.75,31.79
2023,4,Papua New Guinea,32.67,5536.18,414578.5,19543.94,900.55,978.86,861.95,42.42,489.89,255.77
2023,4,Samoa,0.5,22.68,2138.94,84.96,3.84,4.18,4.2,0.21,2.1,0.07
2023,4,Solomon Islands,3.48,324.38,26325.42,1228.91,54.69,59.44,54.56,2.69,25.92,0.89
2023,4,Tokelau,0.15,27.4,1918.41,87.92,4.36,4.74,3.85,0.19,1.88,0.06
2023,4,Tonga,0.9,96.47,6986.19,298.96,15.27,16.6,13.39,0.7,6.81,0.23
2023,4,Tuvalu,0.54,41.2,3870.5,165.83,7.16,7.78,7.66,0.39,3.77,0.13
2023,4,Vanuatu,2.22,119.08,12081.85,486.18,20.79,22.6,23.33,1.19,11.73,0.4
2023,5,Cook Islands,4.1,134.88,28999.97,1069.96,31.78,34.55,56.39,2.8,27.87,1.6
2023,5,Fiji,4.64,200.44,25894.03,996.08,37.71,40.99,49.36,2.5,24.95,1.04
2023,5,Kiribati,6.75,339.75,36624.03,1529.93,60.69,65.97,72.7,3.63,34.92,1.51
2023,5,Marshall Islands,2.02,123.88,11431.96,493.72,20.93,22.76,22.43,1.13,10.85,1.31
2023,5,Micronesia,11.38,2099.49,156707.58,7257.71,335.2,364.35,319.11,15.8,175.68,84.52
2023,5,Nauru,0.72,38.23,4079.11,174.02,6.66,7.23,7.9,0.4,3.78,0.13
2023,5,Niue,0.35,18.69,3046.82,113.85,3.91,4.25,5.95,0.3,3.06,0.41
2023,5,Palau,3.68,616.96,45781.89,2151.07,98.75,107.34,93.45,4.6,53.39,30.55
2023,5,Papua New Guinea,32.96,5498.35,406851.43,19022.74,890.06,967.46,840.35,41.32,468.41,230.72
2023,5,Samoa,0.3,13.36,1648.22,64.8,2.51,2.73,3.25,0.16,1.6,0.05
2023,5,Solomon Islands,3.14,322.93,24968.77,1175.73,53.49,58.14,51.71,2.54,24.72,0.9
2023,5,Tokelau,0.13,9.16,988.4,41.49,1.59,1.73,1.86,0.09,0.87,0.03
2023,5,Tonga,1.01,59.56,7590.86,295.21,11.38,12.36,14.9,0.75,7.56,0.64
2023,5,Tuvalu,0.75,29.98,3620.57,148.86,5.6,6.09,7.02,0.35,3.43,0.12
2023,5,Vanuatu,2.25,130.47,13954.83,557.71,23.02,25.03,26.81,1.36,13.56,0.45
2023,6,Cook Islands,4.19,119.94,27011.81,1000.69,29.28,31.83,53.18,2.62,26.07,0.91
2023,6,Fiji,5.04,154.52,28380.05,1086.01,34.42,37.42,56.04,2.77,27.5,0.95
2023,6,Kiribati,7.25,313.88,35239.55,1470.26,56.75,61.68,69.51,3.47,33.57,1.16
2023,6,Marshall Islands,2.37,118.24,10307.58,441.8,19.63,21.33,20.26,1.03,9.68,0.33
2023,6,Micronesia,10.8,2056.98,152364.81,7177.88,334.37,363.45,314.67,15.52,172.45,81.33
2023,6,Nauru,0.43,23.31,1786.74,78.05,3.67,3.98,3.41,0.17,1.69,0.06
2023,6,Niue,0.25,21.1,2217.03,90.73,3.8,4.13,4.42,0.22,2.19,0.07
2023,6,Palau,3.25,733.49,50906.03,2457.07,116.86,127.02,106.2,5.2,58.63,27.44
2023,6,Papua New Guinea,33.78,5931.94,428529.46,20160.21,954.51,1037.51,885.07,43.58,489.94,227.74
2023,6,Samoa,0.49,12.77,1760.23,69.08,2.51,2.73,3.52,0.17,1.72,0.06
2023,6,Solomon Islands,3.3,336.29,25676.94,1187.2,55.32,60.13,52.65,2.6,25.29,0.97
2023,6,Tokelau,0.25,10.23,1471.58,58.74,2,2.17,2.88,0.14,1.39,0.05
2023,6,Tonga,1.33,60.84,9649.32,371.68,12.75,13.86,19.29,0.95,9.49,0.33
2023,6,Tuvalu,0.71,18.06,2196.87,90.93,3.37,3.66,4.29,0.22,2.1,0.07
2023,6,Vanuatu,1.94,107.5,10979.43,446.12,18.87,20.51,21.56,1.08,10.78,0.36
2023,7,Cook Islands,4.28,122.67,30709.87,1126.39,31.63,34.38,59.96,2.98,29.42,1.02
2023,7,Fiji,8.75,267.66,40876.87,1526.32,53.41,58.06,77.78,3.93,39.24,1.33
2023,7,Kiribati,5.99,275.41,33570.73,1374.53,51.27,55.73,66.48,3.31,31.8,1.12
2023,7,Marshall Islands,2.68,135.15,13102.95,552.48,23.06,25.07,25.88,1.3,13.32,3.76
2023,7,Micronesia,10.5,2122.6,153853.58,7197.15,342.44,372.22,317.52,15.64,172.78,77.85
2023,7,Nauru,0.52,31.99,2764.98,124.05,5.3,5.76,5.48,0.27,2.63,0.09
2023,7,Niue,0.43,25.26,3674.65,146.01,5.11,5.55,7.24,0.36,3.58,0.12
2023,7,Palau,3.22,598.99,44779.12,2040.96,95.8,104.13,90.93,4.45,52.48,32.99
2023,7,Papua New Guinea,32.23,5544.31,404377.35,18976.23,893.15,970.82,835.26,41.04,464.3,225.57
2023,7,Samoa,0.5,14.06,1787.54,71.34,2.69,2.93,3.59,0.18,1.76,0.06
2023,7,Solomon Islands,3.5,290.77,24006.17,1098.55,48.68,52.91,49.46,2.42,23.63,0.81
2023,7,Tokelau,0.17,14.1,1415.65,61.84,2.53,2.75,2.91,0.14,1.38,0.05
2023,7,Tonga,2.25,93.35,12813.6,482.93,18.02,19.59,24.68,1.24,12.46,0.42
2023,7,Tuvalu,0.44,25.76,2162.76,97.5,4.33,4.71,4.41,0.22,2.11,0.07
2023,7,Vanuatu,2.75,122.68,13405.22,529.93,21.65,23.53,25.5,1.3,12.97,0.43
2023,8,Cook Islands,3.86,118.14,28297.35,1032.42,29.67,32.25,55.37,2.74,27.21,0.95
2023,8,Fiji,8.15,253.14,41891.79,1552.25,52.17,56.71,79.68,4.03,40.15,1.37
2023,8,Kiribati,6.19,280.64,30855.17,1275.64,50.74,55.16,61.46,3.07,29.54,1.21
2023,8,Marshall Islands,2.81,177.29,16566.13,697.01,29.93,32.53,32.88,1.68,15.95,1.74
2023,8,Micronesia,11.99,1988.17,146088.25,6783.7,321.46,349.41,304.27,14.9,170.6,91.15
2023,8,Nauru,0.89,33.26,2759.89,118.8,5.41,5.88,5.44,0.27,2.61,0.09
2023,8,Niue,0.4,20.15,3365.62,127.18,4.28,4.65,6.53,0.33,3.26,0.11
2023,8,Palau,3.33,645.03,47218.3,2190.28,103.22,112.2,97.68,4.77,56.62,34.17
2023,8,Papua New Guinea,33.78,5335.73,392516.04,18323.4,860.49,935.32,816.91,39.95,465.58,252.85
2023,8,Samoa,0.42,16.79,2003.97,81.62,3.16,3.44,4.08,0.2,1.98,0.07
2023,8,Solomon Islands,3.8,270.34,22195.12,1012.26,45.21,49.14,46.09,2.24,21.9,0.75
2023,8,Tokelau,0.16,7.38,1111.38,47.42,1.56,1.7,2.29,0.11,1.07,0.04
2023,8,Tonga,1.41,75.89,10407.89,399.52,14.69,15.96,20.07,1.01,10.09,0.34
2023,8,Tuvalu,0.23,14,1259.09,51.92,2.38,2.59,2.5,0.13,1.21,0.04
2023,8,Vanuatu,2.54,121.56,15313.48,590.43,22.58,24.54,29.51,1.48,14.88,0.5
2023,9,Cook Islands,2.53,135.33,20565.34,797.86,27.58,29.98,40.37,2.01,19.8,0.68
2023,9,Fiji,7.05,231.2,40348.21,1514.44,49.45,53.75,78.28,3.9,38.91,1.34
2023,9,Kiribati,6.55,300.9,33348.27,1397.89,54.36,59.09,66.32,3.31,31.71,1.11
2023,9,Marshall Islands,2.73,119.57,13208.3,549.17,21.45,23.31,26.29,1.32,13.28,3.7
2023,9,Micronesia,11.77,1967.07,146570.92,6756.31,318.28,345.95,300.78,14.8,167.01,87.39
2023,9,Nauru,0.55,26.48,2096.77,91.98,4.19,4.56,3.96,0.2,1.98,0.07
2023,9,Niue,0.32,23.03,3046.18,123.45,4.52,4.91,6.12,0.3,2.97,0.1
2023,9,Palau,2.93,560,41061.65,1965.45,89.85,97.66,86.64,4.23,51.75,30.79
2023,9,Papua New Guinea,32.97,5151.94,379915.84,17617.02,828.49,900.53,781.87,38.36,441.38,234.22
2023,9,Samoa,0.47,18.88,2121.88,86.43,3.47,3.77,4.3,0.21,2.09,0.07
2023,9,Solomon Islands,3.86,273.01,24427.1,1103.33,47.02,51.11,50.59,2.47,23.99,0.83
2023,9,Tokelau,0.17,9.11,1001.8,40.89,1.65,1.8,2,0.1,0.97,0.03
2023,9,Tonga,1.19,60.26,8583.44,337.12,12.08,13.13,17.11,0.85,8.41,0.29
2023,9,Tuvalu,0.28,13.4,1956.64,77.75,2.67,2.9,3.73,0.19,1.83,0.06
2023,9,Vanuatu,3.17,122.26,17468,655.71,23.8,25.87,33.39,1.68,16.9,0.57
2023,10,Cook Islands,3.52,244.16,26381.82,1001.95,40.6,44.13,48.6,2.54,24.57,0.83
2023,10,Fiji,6.94,334.15,40808.1,1582.01,61.34,66.68,77.57,3.94,39.32,1.32
2023,10,Kiribati,10.35,551.17,51445.26,2070.01,90.99,98.91,97.71,5.07,48.39,1.66
2023,10,Marshall Islands,4.21,164.13,14901.26,639.89,27.72,30.13,29.79,1.49,14.81,3.11
2023,10,Micronesia,13.07,2219.45,169159.62,7797.85,360.35,391.68,349.8,17.25,198.77,110.48
2023,10,Nauru,0.33,27.45,1861.94,86.15,4.27,4.64,3.71,0.18,1.82,0.06
2023,10,Niue,0.45,38.74,3397.1,134.39,6.35,6.91,6.34,0.33,3.26,0.11
2023,10,Palau,3.22,563.89,44367.38,2023.2,90.61,98.49,88.68,4.42,53.84,36.11
2023,10,Papua New Guinea,35.01,5494.57,412065.39,19119.82,889.14,966.45,853.25,41.91,492.2,277.68
2023,10,Samoa,0.65,25.75,2502.83,100.43,4.46,4.85,5.01,0.25,2.48,0.08
2023,10,Solomon Islands,3.48,306.46,28043.66,1248.27,52.8,57.39,56.99,2.81,27.37,0.94
2023,10,Tokelau,0.13,10.05,925.17,39.14,1.66,1.8,1.74,0.09,0.87,0.03
2023,10,Tonga,2.13,171.65,15598.75,593.26,28.36,30.83,28.52,1.51,15.03,0.49
2023,10,Tuvalu,0.83,42.32,4531.43,190.32,7.54,8.2,8.85,0.45,4.31,0.15
2023,10,Vanuatu,2.33,117.92,13841.68,524.93,21.07,22.91,25.91,1.33,13.27,0.44
2023,11,Cook Islands,2.38,189.32,18286.71,757.57,32.32,35.14,35.24,1.78,17.59,0.59
2023,11,Fiji,4.8,228.64,25365.36,1006.62,40.87,44.43,48.64,2.47,24.53,0.83
2023,11,Kiribati,7.95,376.63,41295.52,1687.4,67.29,73.14,80.93,4.07,39.1,1.36
2023,11,Marshall Islands,2.86,138.47,12714.14,531.27,22.84,24.82,24.52,1.25,11.63,0.41
2023,11,Micronesia,13.46,2293.11,170144.7,7970.1,372.33,404.71,357.89,17.54,204.07,111.46
2023,11,Nauru,0.62,41.74,3039.9,140.66,6.33,6.88,6.16,0.3,2.86,0.1
2023,11,Niue,0.35,32.55,2271.44,91.11,5.04,5.48,4.13,0.22,2.24,0.07
2023,11,Palau,3.18,538.61,39283.01,1808.04,85.3,92.72,79.41,3.9,46.05,29.96
2023,11,Papua New Guinea,34.94,5721.55,423273.39,19814.43,927.17,1007.79,881.56,43.22,500.25,272.17
2023,11,Samoa,0.96,31.77,2460.26,107.22,5.36,5.82,5.45,0.25,2.57,0.09
2023,11,Solomon Islands,3.38,297.38,25536.08,1146.09,50.17,54.53,52.23,2.58,24.88,0.86
2023,11,Tokelau,0.37,17.25,1402.15,61.33,2.78,3.02,2.66,0.14,1.34,0.04
2023,11,Tonga,1.2,83.55,7804.95,302.41,13.82,15.02,14.23,0.75,7.46,0.24
2023,11,Tuvalu,1.67,54.67,7429.26,306.56,10.66,11.59,14.7,0.74,7.06,0.25
2023,11,Vanuatu,2.31,121.98,12485.88,484.48,19.9,21.63,23.6,1.21,11.69,0.4
2023,12,Cook Islands,2.66,195.24,16055.35,727.56,32.54,35.36,32.42,1.62,15.72,0.53
2023,12,Fiji,4.56,287.28,24700.23,1028.31,44.32,48.18,46.72,2.41,22.93,0.78
2023,12,Kiribati,6.94,398.58,38722.64,1674.39,67.02,72.85,75.69,3.83,36.28,1.26
2023,12,Marshall Islands,2.91,184.82,15951.02,705.3,30.6,33.27,31.1,1.58,15.57,1.72
2023,12,Micronesia,11.21,2135.11,164125.13,7561.96,345.62,375.67,333.82,16.54,186.51,95.74
2023,12,Nauru,0.45,28.68,2192.54,100.05,4.66,5.06,4.35,0.22,2.12,0.07
2023,12,Niue,0.23,39.64,2534.53,123.63,6.25,6.79,5.21,0.26,2.53,0.08
2023,12,Palau,3.34,570.72,39537.27,1883.37,89.88,97.7,80.69,3.98,44.37,18.96
2023,12,Papua New Guinea,32.98,5432.4,404316.38,18867.09,880.09,956.62,833.82,41.05,467.17,234.66
2023,12,Samoa,0.7,22.53,1885.27,84.27,3.83,4.17,4.01,0.19,1.91,0.07
2023,12,Solomon Islands,3.05,374.12,30010.16,1377.73,61.67,67.04,60.86,3,29.6,4.02
2023,12,Tokelau,0.44,24.82,1994.51,93.33,4.15,4.51,4.09,0.2,1.95,0.07
2023,12,Tonga,0.56,74.4,5231.03,247.87,12,13.04,10.72,0.54,5.21,0.18
2023,12,Tuvalu,1.8,87.83,9483.29,373.42,13.45,14.62,17.27,0.91,8.29,0.29
2023,12,Vanuatu,3.89,186.63,20976.47,800.21,30.89,33.58,39.26,2.03,19.37,0.85
2024,1,Cook Islands,2.25,195.5,17107.25,744.42,32.77,35.62,33.47,1.71,16.61,0.56
2024,1,Fiji,3.96,235.69,21553.1,901.83,39.67,43.12,41.09,2.12,20.96,0.69
2024,1,Kiribati,6.76,508.77,42302.06,1920.89,85.3,92.72,84.77,4.28,41.14,1.4
2024,1,Marshall Islands,4.05,367.77,28841.14,1338.86,58.95,64.08,57.48,2.91,28.58,2.66
2024,1,Micronesia,12,2196.65,161583.72,7469.63,350,380.43,329.54,16.29,182.84,90.36
2024,1,Nauru,0.39,24.97,1864.65,85.15,4.06,4.41,3.72,0.19,1.82,0.06
2024,1,Niue,0.14,27.01,1795.81,81.84,4.28,4.66,3.59,0.18,1.79,0.06
2024,1,Palau,3.46,536.07,38910.17,1774.33,84.11,91.43,77.6,3.83,44.68,27.45
2024,1,Papua New Guinea,34.49,5403.23,406126.62,18864.3,877.01,953.27,835.79,41.13,469.89,248.04
2024,1,Samoa,0.88,23.48,1920.14,81.01,3.82,4.15,3.79,0.19,1.89,0.06
2024,1,Solomon Islands,2.9,318.96,24954.32,1173.52,53.21,57.84,51.89,2.56,25.28,2.2
2024,1,Tokelau,0.22,20.89,1518,66.34,3.31,3.6,2.89,0.15,1.47,0.05
2024,1,Tonga,0.54,68.95,5070.47,230.91,11.12,12.09,10.06,0.51,5.01,0.17
2024,1,Tuvalu,1.72,67.18,8076.37,326.22,12.33,13.4,15.4,0.79,7.56,0.26
2024,1,Vanuatu,3.72,210.13,21901.99,839.97,32.78,35.64,39.28,2.12,19.88,0.67
2024,2,Cook Islands,2.36,203.8,17179.13,724.54,31.54,34.28,32.13,1.69,16.01,0.54
2024,2,Fiji,5.56,384.42,31414.05,1280.01,62.05,67.44,57.73,3.09,30.27,0.99
2024,2,Kiribati,6.24,451.19,37815.84,1655.05,70.81,76.97,72.83,3.75,35.11,1.26
2024,2,Marshall Islands,3.1,215.95,17653.96,791.16,35.58,38.67,35.33,1.77,16.88,0.58
2024,2,Micronesia,13.73,1868.7,144873.04,6537.81,301.86,328.11,295.47,14.62,167.48,85.71
2024,2,Nauru,1.17,31.82,3848.74,165.96,6.06,6.58,7.85,0.39,3.67,0.24
2024,2,Niue,0.22,30.83,1928.12,84.29,4.6,5,3.57,0.19,1.87,0.06
2024,2,Palau,2.89,459.17,33595.48,1556.15,72.71,79.03,69.14,3.4,41.02,24.53
2024,2,Papua New Guinea,30.56,4880.49,368248.6,16801.12,789.71,858.38,753.99,37.11,425.6,227.36
2024,2,Samoa,1.07,29.71,2203.82,92.4,4.68,5.09,4.25,0.22,2.15,0.07
2024,2,Solomon Islands,2.69,264.07,22464.48,1008.73,42.67,46.38,44.69,2.25,21.71,1.68
2024,2,Tokelau,0.11,15.92,1162.31,52.36,2.55,2.77,2.25,0.12,1.12,0.04
2024,2,Tonga,0.9,80.74,5562.36,227.71,12.31,13.38,10.1,0.54,5.32,0.17
2024,2,Tuvalu,1.33,42.81,4434.82,176.1,7.37,8.01,8.21,0.43,4.16,0.14
2024,2,Vanuatu,2.79,131.66,16230.12,621.99,24.14,26.23,30.23,1.6,15.57,0.52
2024,3,Cook Islands,2.61,199.3,22204.13,937.32,35.91,39.04,42.71,2.2,21.29,0.72
2024,3,Fiji,4.86,260.68,24034.43,1001.83,44.35,48.21,46.71,2.4,23.54,0.78
2024,3,Kiribati,5.33,344.5,34417.25,1466.8,59.81,65.01,67.29,3.41,33.11,1.67
2024,3,Marshall Islands,2.38,155.24,14254.42,611.16,26.12,28.4,28.17,1.41,15.09,6.18
2024,3,Micronesia,16.71,2195.18,172383.66,7822.03,355.88,386.83,352.05,17.44,200.39,112.82
2024,3,Nauru,0.32,26.7,1993.9,89.19,4.3,4.68,3.95,0.2,1.93,0.07
2024,3,Niue,0.25,46.74,3063.29,137.34,7.31,7.95,5.99,0.31,3.04,0.1
2024,3,Palau,3.86,597.68,41160.75,1972.65,94.16,102.35,84.05,4.15,45.01,15.48
2024,3,Papua New Guinea,36.24,5404.96,405059.92,18733.86,872.48,948.35,837.53,41.3,480.19,270.8
2024,3,Samoa,0.89,33.58,2549.04,116.09,5.51,5.99,5.23,0.26,2.54,0.09
2024,3,Solomon Islands,4.06,363.42,27819.05,1288.23,58.62,63.72,56.82,2.83,27.13,0.93
2024,3,Tokelau,0.14,10.46,977.34,43.01,1.79,1.95,1.91,0.1,0.94,0.03
2024,3,Tonga,0.64,78.43,5538.65,244.9,12.37,13.45,10.68,0.55,5.41,0.18
2024,3,Tuvalu,1.46,59.34,7097.89,294.94,11.01,11.96,13.91,0.71,6.61,0.23
2024,3,Vanuatu,2.41,147.92,15358.69,629.6,26.24,28.52,30.05,1.54,15.02,0.51
2024,4,Cook Islands,3.02,224.33,23099.15,946.37,37.74,41.03,43.13,2.27,21.67,0.73
2024,4,Fiji,5.09,273.11,25555.57,1050.22,46.4,50.43,48.63,2.54,24.85,0.82
2024,4,Kiribati,7.7,415.93,48683.29,1960.03,73.36,79.74,92.21,4.83,46.07,2.06
2024,4,Marshall Islands,1.52,103.9,10941.71,455.22,18.12,19.7,21.58,1.08,12.08,6.1
2024,4,Micronesia,15.19,2126.21,163151.81,7561.12,346.11,376.2,335.91,16.62,188.88,94.46
2024,4,Nauru,0.56,21.55,1597.84,77.54,3.52,3.83,3.26,0.16,1.56,0.05
2024,4,Niue,0.25,34.11,2385.11,101.5,5.3,5.76,4.37,0.23,2.28,0.07
2024,4,Palau,2.66,567.8,39817.54,1894.97,90.29,98.14,81.7,4.03,45.26,21.3
2024,4,Papua New Guinea,34.94,5333.83,397016.64,18566.25,863.77,938.88,819.43,40.47,464.88,238.57
2024,4,Samoa,0.82,31.49,2329.81,98.44,5.01,5.44,4.56,0.23,2.29,0.08
2024,4,Solomon Islands,4.24,342.09,28341.67,1309.1,57.53,62.53,57.61,2.88,27.78,0.95
2024,4,Tokelau,0.3,31.83,2549.85,109.28,5.16,5.6,4.71,0.25,2.46,0.08
2024,4,Tonga,0.73,90.98,6242.57,270.22,14.23,15.46,11.82,0.62,6.11,0.2
2024,4,Tuvalu,0.88,46.22,5483.41,238.2,8.56,9.3,10.7,0.55,5.07,0.18
2024,4,Vanuatu,1.71,120.05,10920.17,456.59,20.2,21.96,20.88,1.09,10.62,0.35
2024,5,Cook Islands,3.64,152.35,29372.57,1151.9,34.04,37,55.97,2.89,28.06,0.95
2024,5,Fiji,5.03,184.83,26066.5,1031.92,36.05,39.18,49.4,2.56,25.12,0.84
2024,5,Kiribati,5.98,254.01,40993.83,1643.83,52.54,57.11,79.41,4.05,38.96,1.34
2024,5,Marshall Islands,1.44,117.55,10722.65,470.67,19.97,21.71,21.49,1.08,10.51,0.59
2024,5,Micronesia,12.71,2031.66,157990.28,7262.88,331.9,360.76,324.98,16.09,185.5,100.13
2024,5,Nauru,0.12,15.61,1184.05,54.54,2.54,2.76,2.41,0.12,1.15,0.04
2024,5,Niue,0.37,22.89,3401.65,134.83,4.58,4.97,6.46,0.33,3.29,0.11
2024,5,Palau,4.87,699.13,48253.01,2294.95,110.3,119.89,97.66,4.83,52.08,19.79
2024,5,Papua New Guinea,38.4,5536.39,407383.43,18968.47,889.27,966.6,833.16,41.15,467.45,229.4
2024,5,Samoa,0.42,16.67,1447.65,63.58,2.82,3.07,2.94,0.15,1.44,0.05
2024,5,Solomon Islands,4.17,325.41,26129.65,1196.8,53.67,58.33,52.42,2.62,25.43,0.86
2024,5,Tokelau,0.14,7.15,1061.36,45.11,1.46,1.58,2.15,0.11,1.03,0.04
2024,5,Tonga,0.94,58.21,7489.75,309.49,11.11,12.07,14.53,0.74,7.29,0.24
2024,5,Tuvalu,0.75,31.97,3930.38,167.7,6.07,6.6,7.82,0.4,3.75,0.13
2024,5,Vanuatu,1.77,133.9,11279.53,465.14,21.72,23.61,20.91,1.1,10.92,0.36
2024,6,Cook Islands,2.88,125.2,19439.98,775.76,25.18,27.37,36.92,1.9,18.52,0.62
2024,6,Fiji,7.18,189.59,36167.88,1400.84,42.13,45.79,68.74,3.56,34.84,1.17
2024,6,Kiribati,4.75,246.78,31844.63,1335.4,46.82,50.89,62.25,3.16,30.36,1.04
2024,6,Marshall Islands,1.23,103.34,9772.01,441.88,17.9,19.45,19.84,1,9.85,0.87
2024,6,Micronesia,11.87,2044.62,154961.9,7241.49,332.68,361.61,319.28,15.78,176.9,85.8
2024,6,Nauru,0.3,14.25,1475.23,67.7,2.54,2.76,2.99,0.15,1.39,0.05
2024,6,Niue,0.34,14.63,2943.92,113.57,3.34,3.63,5.56,0.29,2.82,0.09
2024,6,Palau,3.76,601,44931.13,2072.07,96.81,105.23,92.8,4.54,54.77,37.43
2024,6,Papua New Guinea,36.9,5517.66,407446.8,19014.72,892.74,970.37,844.22,41.52,473.56,239.15
2024,6,Samoa,0.37,16.02,1567.02,66.44,2.78,3.02,3.16,0.16,1.56,0.05
2024,6,Solomon Islands,3.65,266.8,22331.92,1028.39,44.96,48.87,45.48,2.26,21.91,0.75
2024,6,Tokelau,0.07,6.6,632.42,29.34,1.16,1.26,1.29,0.06,0.61,0.02
2024,6,Tonga,1.58,55.62,10261.11,408.87,12.25,13.31,19.74,1.02,9.96,0.34
2024,6,Tuvalu,0.5,28.92,2900.85,123.47,4.98,5.41,5.64,0.29,2.76,0.09
2024,6,Vanuatu,2.24,110.22,11857.56,505.02,19.65,21.36,23.08,1.18,11.59,0.39
2024,7,Cook Islands,2.52,127.49,19062.78,768.18,25.59,27.82,36.89,1.89,18.34,0.62
2024,7,Fiji,9.35,238.22,42397.31,1620.82,50.79,55.21,79.66,4.15,40.79,1.36
2024,7,Kiribati,6.27,274.86,32990.81,1395.62,51.28,55.74,65.3,3.3,31.65,1.09
2024,7,Marshall Islands,2.02,133.31,11223.35,497.49,22.22,24.15,22.5,1.13,10.76,0.37
2024,7,Micronesia,12.88,2068.42,153230.55,7233.07,336.01,365.23,317.43,15.67,172.98,73.73
2024,7,Nauru,0.53,20.96,1904.82,88.8,3.61,3.93,3.85,0.19,1.83,0.06
2024,7,Niue,0.26,23.84,2556.65,104.65,4.18,4.54,4.84,0.25,2.47,0.08
2024,7,Palau,3.09,619.63,46557.52,2158.19,99.33,107.97,93.97,4.66,53.54,28.7
2024,7,Papua New Guinea,34.8,5358.07,400459.35,18664.34,866.48,941.83,825.87,40.58,464.64,242.36
2024,7,Samoa,0.3,14.38,1433.12,59.74,2.5,2.72,2.82,0.14,1.4,0.05
2024,7,Solomon Islands,3.38,258.16,22927.22,1031.23,44.13,47.97,46.37,2.32,22.46,0.76
2024,7,Tokelau,0.1,11.15,991.4,44.05,1.92,2.09,2.01,0.1,0.97,0.03
2024,7,Tonga,1.49,66.28,8672.62,343.03,12.45,13.53,16.34,0.85,8.39,0.28
2024,7,Tuvalu,0.63,18.59,3220.58,126.46,3.99,4.33,6.26,0.32,3.09,0.11
2024,7,Vanuatu,2.42,147.86,15504.13,606.83,25.25,27.44,28.31,1.5,14.89,0.49
2024,8,Cook Islands,2.85,139.17,21382.44,843.38,28.06,30.5,40.65,2.1,20.49,0.69
2024,8,Fiji,9.8,272.86,44849.5,1711.86,55.79,60.64,83.48,4.36,43.01,1.43
2024,8,Kiribati,5.85,280.88,30542.08,1313.41,50.54,54.94,60.56,3.06,29.37,1.01
2024,8,Marshall Islands,1.3,111.2,9967.41,437.62,18.95,20.6,20.23,1.01,9.58,0.52
2024,8,Micronesia,11.94,2129.98,156586.32,7307.5,345.7,375.76,325.97,16.02,180.27,91.12
2024,8,Nauru,0.69,26.89,2565.34,113.87,4.65,5.05,5.1,0.26,2.46,0.09
2024,8,Niue,0.36,22.55,3303.85,130.14,4.47,4.86,6.26,0.33,3.18,0.11
2024,8,Palau,3.01,575.66,42366.5,1999.19,92.39,100.42,88.35,4.34,52.21,31.13
2024,8,Papua New Guinea,33.33,5364.91,404074.54,18770.6,871.22,946.98,839.31,41.25,480.77,265.22
2024,8,Samoa,0.49,25.45,2094.1,91.41,4.31,4.68,4.42,0.21,2.13,0.07
2024,8,Solomon Islands,3.24,273.28,23204.44,1042.16,45.97,49.96,46.83,2.34,22.93,0.96
2024,8,Tokelau,0.13,6.63,1051.68,42.14,1.35,1.47,2,0.1,0.96,0.03
2024,8,Tonga,1.87,94.14,11354.29,447.82,16.95,18.42,20.89,1.1,10.88,0.36
2024,8,Tuvalu,0.89,31.51,5806.3,224.53,6.9,7.5,11.19,0.57,5.57,0.19
2024,8,Vanuatu,2.07,140.83,14785.29,618.26,24.89,27.05,28.4,1.47,14.49,0.48
2024,9,Cook Islands,2.6,141.65,19047.64,782.51,27.47,29.86,36.95,1.89,18.38,0.62
2024,9,Fiji,8.06,239.85,39730.44,1536.48,49.56,53.87,74.62,3.89,38.22,1.28
2024,9,Kiribati,5.4,327.75,32894.18,1447.03,57.29,62.27,65.04,3.29,31.45,1.08
2024,9,Marshall Islands,1.78,137.98,12098.05,532.14,23.04,25.05,23.95,1.2,11.34,0.8
2024,9,Micronesia,10.82,2150.08,161466.16,7453.51,349.1,379.45,333.37,16.43,187.51,101.55
2024,9,Nauru,0.49,27.37,2455.08,108.98,4.68,5.09,4.97,0.25,2.36,0.08
2024,9,Niue,0.45,20.69,3852.42,148.19,4.6,5,7.28,0.38,3.72,0.12
2024,9,Palau,3.17,545.41,42236.35,1916,88.46,96.15,88.39,4.32,55.09,41.91
