,year,month,Vessel Type,Country,CO2eq,Vessel
2684,2012,5,Tanker,Tonga,742.0,8
2685,2012,5,Tanker,Tuvalu,382.0,6
2686,2012,5,Tanker,Vanuatu,644.0,6
2687,2012,6,Cargo,Cook Islands,8290.0,42
2688,2012,6,Cargo,Fiji,8210.0,47
2689,2012,6,Cargo,Kiribati,11904.0,89
2690,2012,6,Cargo,Marshall Islands,6496.0,69
2691,2012,6,Cargo,Micronesia,128064.0,722
2692,2012,6,Cargo,Nauru,511.0,14
2693,2012,6,Cargo,Niue,2207.0,22
2694,2012,6,Cargo,Palau,32427.0,350
2695,2012,6,Cargo,Papua New Guinea,318651.0,1009
2696,2012,6,Cargo,Samoa,572.0,16
2697,2012,6,Cargo,Solomon Islands,14351.0,145
2698,2012,6,Cargo,Tokelau,775.0,11
2699,2012,6,Cargo,Tonga,2635.0,26
2700,2012,6,Cargo,Tuvalu,2402.0,17
2701,2012,6,Cargo,Vanuatu,3493.0,40
2702,2012,6,Fishing,Cook Islands,126.0,4
2703,2012,6,Fishing,Fiji,256.0,13
2704,2012,6,Fishing,Kiribati,9245.0,234
2705,2012,6,Fishing,Marshall Islands,876.0,34
2706,2012,6,Fishing,Micronesia,4585.0,61
2707,2012,6,Fishing,Nauru,646.0,22
2708,2012,6,Fishing,Palau,316.0,8
2709,2012,6,Fishing,Papua New Guinea,2493.0,43
2710,2012,6,Fishing,Solomon Islands,1679.0,49
2711,2012,6,Fishing,Tokelau,61.0,4
2712,2012,6,Fishing,Tonga,7.0,1
2713,2012,6,Fishing,Tuvalu,1714.0,61
2714,2012,6,Fishing,Vanuatu,70.0,6
2715,2012,6,Others,Cook Islands,2012.0,32
2716,2012,6,Others,Fiji,5863.0,114
2717,2012,6,Others,Kiribati,6107.0,142
2718,2012,6,Others,Marshall Islands,1588.0,46
2719,2012,6,Others,Micronesia,3841.0,133
2720,2012,6,Others,Nauru,135.0,12
2721,2012,6,Others,Niue,571.0,18
2722,2012,6,Others,Palau,1339.0,53
2723,2012,6,Others,Papua New Guinea,8579.0,365
2724,2012,6,Others,Samoa,226.0,15
2725,2012,6,Others,Solomon Islands,2224.0,56
2726,2012,6,Others,Tokelau,280.0,7
2727,2012,6,Others,Tonga,1934.0,64
2728,2012,6,Others,Tuvalu,1962.0,71
2729,2012,6,Others,Vanuatu,1704.0,34
2730,2012,6,Passenger,Cook Islands,220.0,1
2731,2012,6,Passenger,Fiji,2234.0,7
2732,2012,6,Passenger,Kiribati,35.0,2
2733,2012,6,Passenger,Micronesia,103.0,1
2734,2012,6,Passenger,Niue,117.0,1
2735,2012,6,Passenger,Papua New Guinea,916.0,17
2736,2012,6,Passenger,Samoa,80.0,3
2737,2012,6,Passenger,Solomon Islands,21.0,1
2738,2012,6,Passenger,Tokelau,51.0,2
2739,2012,6,Passenger,Tonga,282.0,3
2740,2012,6,Passenger,Vanuatu,2897.0,5
2741,2012,6,Tanker,Cook Islands,1344.0,11
2742,2012,6,Tanker,Fiji,2576.0,13
2743,2012,6,Tanker,Kiribati,4005.0,20
2744,2012,6,Tanker,Marshall Islands,1434.0,13
2745,2012,6,Tanker,Micronesia,10501.0,65
2746,2012,6,Tanker,Nauru,849.0,8
2747,2012,6,Tanker,Niue,481.0,5
2748,2012,6,Tanker,Palau,4284.0,42
2749,2012,6,Tanker,Papua New Guinea,24313.0,121
2750,2012,6,Tanker,Samoa,182.0,5
2751,2012,6,Tanker,Solomon Islands,2568.0,21
2752,2012,6,Tanker,Tokelau,27.0,1
2753,2012,6,Tanker,Tonga,899.0,9
2754,2012,6,Tanker,Tuvalu,126.0,4
2755,2012,6,Tanker,Vanuatu,876.0,9
2756,2012,7,Cargo,Cook Islands,8331.0,42
2757,2012,7,Cargo,Fiji,7527.0,44
2758,2012,7,Cargo,Kiribati,13384.0,97
2759,2012,7,Cargo,Marshall Islands,5771.0,56
2760,2012,7,Cargo,Micronesia,135958.0,729
2761,2012,7,Cargo,Nauru,607.0,20
2762,2012,7,Cargo,Niue,1706.0,19
2763,2012,7,Cargo,Palau,31283.0,338
2764,2012,7,Cargo,Papua New Guinea,322352.0,1014
2765,2012,7,Cargo,Samoa,625.0,19
2766,2012,7,Cargo,Solomon Islands,15173.0,140
2767,2012,7,Cargo,Tokelau,741.0,12
2768,2012,7,Cargo,Tonga,2717.0,21
2769,2012,7,Cargo,Tuvalu,1112.0,23
2770,2012,7,Cargo,Vanuatu,3384.0,33
2771,2012,7,Fishing,Cook Islands,103.0,4
2772,2012,7,Fishing,Fiji,135.0,9
2773,2012,7,Fishing,Kiribati,10952.0,216
2774,2012,7,Fishing,Marshall Islands,1807.0,31
2775,2012,7,Fishing,Micronesia,4308.0,67
2776,2012,7,Fishing,Nauru,922.0,38
2777,2012,7,Fishing,Niue,21.0,2
2778,2012,7,Fishing,Palau,264.0,13
2779,2012,7,Fishing,Papua New Guinea,4056.0,49
2780,2012,7,Fishing,Samoa,26.0,4
2781,2012,7,Fishing,Solomon Islands,2031.0,50
2782,2012,7,Fishing,Tokelau,60.0,3
2783,2012,7,Fishing,Tonga,23.0,3
2784,2012,7,Fishing,Tuvalu,2100.0,66
2785,2012,7,Fishing,Vanuatu,83.0,4
2786,2012,7,Others,Cook Islands,1423.0,33
2787,2012,7,Others,Fiji,5149.0,115
2788,2012,7,Others,Kiribati,4369.0,145
2789,2012,7,Others,Marshall Islands,775.0,37
2790,2012,7,Others,Micronesia,4054.0,133
2791,2012,7,Others,Nauru,699.0,20
2792,2012,7,Others,Niue,419.0,13
2793,2012,7,Others,Palau,651.0,32
2794,2012,7,Others,Papua New Guinea,4482.0,286
2795,2012,7,Others,Samoa,305.0,17
2796,2012,7,Others,Solomon Islands,2570.0,68
2797,2012,7,Others,Tokelau,198.0,5
2798,2012,7,Others,Tonga,1387.0,42
2799,2012,7,Others,Tuvalu,1303.0,50
2800,2012,7,Others,Vanuatu,2788.0,60
2801,2012,7,Passenger,Cook Islands,317.0,2
2802,2012,7,Passenger,Fiji,498.0,4
2803,2012,7,Passenger,Micronesia,26.0,1
2804,2012,7,Passenger,Palau,50.0,1
2805,2012,7,Passenger,Papua New Guinea,939.0,17
2806,2012,7,Passenger,Samoa,43.0,2
2807,2012,7,Passenger,Solomon Islands,100.0,1
2808,2012,7,Passenger,Tokelau,26.0,2
2809,2012,7,Passenger,Tonga,132.0,2
2810,2012,7,Passenger,Vanuatu,3347.0,5
2811,2012,7,Tanker,Cook Islands,674.0,7
2812,2012,7,Tanker,Fiji,2871.0,14
2813,2012,7,Tanker,Kiribati,2891.0,19
2814,2012,7,Tanker,Marshall Islands,1074.0,11
2815,2012,7,Tanker,Micronesia,8995.0,59
2816,2012,7,Tanker,Nauru,267.0,9
2817,2012,7,Tanker,Niue,453.0,5
2818,2012,7,Tanker,Palau,3336.0,39
2819,2012,7,Tanker,Papua New Guinea,25977.0,135
2820,2012,7,Tanker,Samoa,87.0,3
2821,2012,7,Tanker,Solomon Islands,3008.0,20
2822,2012,7,Tanker,Tokelau,46.0,1
2823,2012,7,Tanker,Tonga,927.0,10
2824,2012,7,Tanker,Tuvalu,232.0,4
2825,2012,7,Tanker,Vanuatu,656.0,9
2826,2012,8,Cargo,Cook Islands,8541.0,47
2827,2012,8,Cargo,Fiji,6796.0,39
2828,2012,8,Cargo,Kiribati,12490.0,99
2829,2012,8,Cargo,Marshall Islands,5394.0,50
2830,2012,8,Cargo,Micronesia,127652.0,693
2831,2012,8,Cargo,Nauru,850.0,22
2832,2012,8,Cargo,Niue,1899.0,18
2833,2012,8,Cargo,Palau,27783.0,303
2834,2012,8,Cargo,Papua New Guinea,305400.0,971
2835,2012,8,Cargo,Samoa,477.0,14
2836,2012,8,Cargo,Solomon Islands,13950.0,144
2837,2012,8,Cargo,Tokelau,539.0,7
2838,2012,8,Cargo,Tonga,2491.0,24
2839,2012,8,Cargo,Tuvalu,1117.0,17
2840,2012,8,Cargo,Vanuatu,3455.0,32
2841,2012,8,Fishing,Cook Islands,120.0,7
2842,2012,8,Fishing,Fiji,163.0,14
2843,2012,8,Fishing,Kiribati,13784.0,208
2844,2012,8,Fishing,Marshall Islands,1536.0,22
2845,2012,8,Fishing,Micronesia,2805.0,74
2846,2012,8,Fishing,Nauru,874.0,52
2847,2012,8,Fishing,Niue,10.0,2
2848,2012,8,Fishing,Palau,216.0,13
2849,2012,8,Fishing,Papua New Guinea,1775.0,40
2850,2012,8,Fishing,Samoa,45.0,4
2851,2012,8,Fishing,Solomon Islands,1237.0,40
2852,2012,8,Fishing,Tokelau,117.0,8
2853,2012,8,Fishing,Tonga,25.0,4
2854,2012,8,Fishing,Tuvalu,1244.0,56
2855,2012,8,Fishing,Vanuatu,34.0,6
2856,2012,8,Others,Cook Islands,1779.0,51
2857,2012,8,Others,Fiji,4056.0,93
2858,2012,8,Others,Kiribati,4022.0,67
2859,2012,8,Others,Marshall Islands,1149.0,24
2860,2012,8,Others,Micronesia,3501.0,50
2861,2012,8,Others,Nauru,446.0,12
2862,2012,8,Others,Niue,598.0,20
2863,2012,8,Others,Palau,171.0,10
2864,2012,8,Others,Papua New Guinea,3611.0,86
2865,2012,8,Others,Samoa,367.0,14
2866,2012,8,Others,Solomon Islands,547.0,14
2867,2012,8,Others,Tokelau,409.0,4
2868,2012,8,Others,Tonga,1011.0,43
2869,2012,8,Others,Tuvalu,578.0,28
2870,2012,8,Others,Vanuatu,2106.0,54
2871,2012,8,Passenger,Cook Islands,935.0,3
2872,2012,8,Passenger,Fiji,454.0,4
2873,2012,8,Passenger,Kiribati,1217.0,2
2874,2012,8,Passenger,Micronesia,117.0,1
2875,2012,8,Passenger,Palau,27.0,1
2876,2012,8,Passenger,Papua New Guinea,1046.0,15
2877,2012,8,Passenger,Samoa,45.0,2
2878,2012,8,Passenger,Solomon Islands,84.0,1
2879,2012,8,Passenger,Tokelau,3.0,1
2880,2012,8,Passenger,Tonga,1723.0,3
2881,2012,8,Passenger,Vanuatu,1558.0,3
2882,2012,8,Tanker,Cook Islands,2281.0,13
2883,2012,8,Tanker,Fiji,2942.0,14
2884,2012,8,Tanker,Kiribati,3097.0,19
2885,2012,8,Tanker,Marshall Islands,1083.0,10
2886,2012,8,Tanker,Micronesia,9912.0,59
2887,2012,8,Tanker,Nauru,425.0,11
2888,2012,8,Tanker,Niue,639.0,5
2889,2012,8,Tanker,Palau,2976.0,38
2890,2012,8,Tanker,Papua New Guinea,24996.0,118
2891,2012,8,Tanker,Samoa,215.0,4
2892,2012,8,Tanker,Solomon Islands,2294.0,19
2893,2012,8,Tanker,Tokelau,90.0,1
2894,2012,8,Tanker,Tonga,937.0,10
2895,2012,8,Tanker,Tuvalu,181.0,4
2896,2012,8,Tanker,Vanuatu,751.0,8
2897,2012,9,Cargo,Cook Islands,8253.0,40
2898,2012,9,Cargo,Fiji,8100.0,48
2899,2012,9,Cargo,Kiribati,10427.0,89
2900,2012,9,Cargo,Marshall Islands,4848.0,56
2901,2012,9,Cargo,Micronesia,131021.0,696
2902,2012,9,Cargo,Nauru,681.0,12
2903,2012,9,Cargo,Niue,1847.0,19
2904,2012,9,Cargo,Palau,31245.0,336
2905,2012,9,Cargo,Papua New Guinea,318274.0,975
2906,2012,9,Cargo,Samoa,789.0,22
2907,2012,9,Cargo,Solomon Islands,13815.0,130
2908,2012,9,Cargo,Tokelau,695.0,12
2909,2012,9,Cargo,Tonga,2905.0,24
2910,2012,9,Cargo,Tuvalu,1565.0,19
2911,2012,9,Cargo,Vanuatu,2841.0,34
2912,2012,9,Fishing,Cook Islands,183.0,11
2913,2012,9,Fishing,Fiji,266.0,17
2914,2012,9,Fishing,Kiribati,8851.0,178
2915,2012,9,Fishing,Marshall Islands,920.0,22
2916,2012,9,Fishing,Micronesia,8134.0,77
2917,2012,9,Fishing,Nauru,522.0,33
2918,2012,9,Fishing,Palau,261.0,15
2919,2012,9,Fishing,Papua New Guinea,1626.0,30
2920,2012,9,Fishing,Samoa,15.0,3
2921,2012,9,Fishing,Solomon Islands,662.0,21
2922,2012,9,Fishing,Tokelau,645.0,22
2923,2012,9,Fishing,Tonga,7.0,2
2924,2012,9,Fishing,Tuvalu,1529.0,51
2925,2012,9,Fishing,Vanuatu,28.0,3
2926,2012,9,Others,Cook Islands,2534.0,55
2927,2012,9,Others,Fiji,4058.0,101
2928,2012,9,Others,Kiribati,2518.0,71
2929,2012,9,Others,Marshall Islands,585.0,25
2930,2012,9,Others,Micronesia,1415.0,37
2931,2012,9,Others,Nauru,43.0,8
2932,2012,9,Others,Niue,800.0,30
2933,2012,9,Others,Palau,538.0,24
2934,2012,9,Others,Papua New Guinea,2792.0,76
2935,2012,9,Others,Samoa,410.0,18
2936,2012,9,Others,Solomon Islands,556.0,23
2937,2012,9,Others,Tokelau,606.0,9
2938,2012,9,Others,Tonga,2126.0,60
2939,2012,9,Others,Tuvalu,225.0,22
2940,2012,9,Others,Vanuatu,2570.0,57
2941,2012,9,Passenger,Cook Islands,542.0,2
2942,2012,9,Passenger,Fiji,2639.0,7
2943,2012,9,Passenger,Kiribati,3097.0,3
2944,2012,9,Passenger,Micronesia,33.0,1
2945,2012,9,Passenger,Papua New Guinea,952.0,17
2946,2012,9,Passenger,Samoa,56.0,3
2947,2012,9,Passenger,Solomon Islands,297.0,2
2948,2012,9,Passenger,Tokelau,3.0,1
2949,2012,9,Passenger,Tonga,48.0,2
2950,2012,9,Passenger,Tuvalu,33.0,1
2951,2012,9,Passenger,Vanuatu,4586.0,5
2952,2012,9,Tanker,Cook Islands,766.0,6
2953,2012,9,Tanker,Fiji,2849.0,15
2954,2012,9,Tanker,Kiribati,2317.0,15
2955,2012,9,Tanker,Marshall Islands,1107.0,8
2956,2012,9,Tanker,Micronesia,11357.0,69
2957,2012,9,Tanker,Nauru,219.0,7
2958,2012,9,Tanker,Niue,240.0,4
2959,2012,9,Tanker,Palau,5247.0,51
2960,2012,9,Tanker,Papua New Guinea,27386.0,122
2961,2012,9,Tanker,Samoa,217.0,5
2962,2012,9,Tanker,Solomon Islands,2864.0,22
2963,2012,9,Tanker,Tokelau,10.0,1
2964,2012,9,Tanker,Tonga,773.0,8
2965,2012,9,Tanker,Tuvalu,204.0,4
2966,2012,9,Tanker,Vanuatu,653.0,7
2967,2012,10,Cargo,Cook Islands,8756.0,45
2968,2012,10,Cargo,Fiji,7281.0,46
2969,2012,10,Cargo,Kiribati,13170.0,104
2970,2012,10,Cargo,Marshall Islands,6796.0,73
2971,2012,10,Cargo,Micronesia,132579.0,710
2972,2012,10,Cargo,Nauru,903.0,18
2973,2012,10,Cargo,Niue,1546.0,19
2974,2012,10,Cargo,Palau,36629.0,410
2975,2012,10,Cargo,Papua New Guinea,335308.0,988
2976,2012,10,Cargo,Samoa,479.0,12
2977,2012,10,Cargo,Solomon Islands,15442.0,149
2978,2012,10,Cargo,Tokelau,803.0,11
2979,2012,10,Cargo,Tonga,2634.0,24
2980,2012,10,Cargo,Tuvalu,1019.0,17
2981,2012,10,Cargo,Vanuatu,4031.0,36
2982,2012,10,Fishing,Cook Islands,114.0,7
2983,2012,10,Fishing,Fiji,106.0,10
2984,2012,10,Fishing,Kiribati,16300.0,261
2985,2012,10,Fishing,Marshall Islands,743.0,29
2986,2012,10,Fishing,Micronesia,4180.0,69
2987,2012,10,Fishing,Nauru,944.0,43
2988,2012,10,Fishing,Palau,238.0,12
2989,2012,10,Fishing,Papua New Guinea,2060.0,40
2990,2012,10,Fishing,Samoa,17.0,2
2991,2012,10,Fishing,Solomon Islands,1035.0,27
2992,2012,10,Fishing,Tokelau,267.0,14
2993,2012,10,Fishing,Tonga,9.0,1
2994,2012,10,Fishing,Tuvalu,2277.0,46
2995,2012,10,Fishing,Vanuatu,58.0,2
2996,2012,10,Others,Cook Islands,1123.0,27
2997,2012,10,Others,Fiji,4114.0,91
2998,2012,10,Others,Kiribati,4136.0,98
2999,2012,10,Others,Marshall Islands,1231.0,30
3000,2012,10,Others,Micronesia,3099.0,48
3001,2012,10,Others,Nauru,480.0,17
3002,2012,10,Others,Niue,443.0,15
3003,2012,10,Others,Palau,335.0,17
3004,2012,10,Others,Papua New Guinea,3281.0,96
3005,2012,10,Others,Samoa,158.0,9
3006,2012,10,Others,Solomon Islands,1595.0,28
3007,2012,10,Others,Tokelau,278.0,7
3008,2012,10,Others,Tonga,2583.0,55
3009,2012,10,Others,Tuvalu,460.0,41
3010,2012,10,Others,Vanuatu,1470.0,38
3011,2012,10,Passenger,Cook Islands,2652.0,3
3012,2012,10,Passenger,Fiji,7426.0,10
3013,2012,10,Passenger,Kiribati,4200.0,4
3014,2012,10,Passenger,Micronesia,880.0,2
3015,2012,10,Passenger,Niue,376.0,1
3016,2012,10,Passenger,Papua New Guinea,3631.0,20
3017,2012,10,Passenger,Samoa,1123.0,6
3018,2012,10,Passenger,Solomon Islands,109.0,1
3019,2012,10,Passenger,Tokelau,764.0,4
3020,2012,10,Passenger,Tonga,5974.0,9
3021,2012,10,Passenger,Tuvalu,1.0,2
3022,2012,10,Passenger,Vanuatu,6805.0,8
3023,2012,10,Tanker,Cook Islands,1497.0,8
3024,2012,10,Tanker,Fiji,2769.0,14
3025,2012,10,Tanker,Kiribati,3009.0,25
3026,2012,10,Tanker,Marshall Islands,1744.0,12
3027,2012,10,Tanker,Micronesia,10483.0,66
3028,2012,10,Tanker,Nauru,384.0,9
3029,2012,10,Tanker,Niue,704.0,6
3030,2012,10,Tanker,Palau,4849.0,45
3031,2012,10,Tanker,Papua New Guinea,31868.0,139
3032,2012,10,Tanker,Samoa,130.0,5
3033,2012,10,Tanker,Solomon Islands,3577.0,27
3034,2012,10,Tanker,Tokelau,180.0,2
3035,2012,10,Tanker,Tonga,1152.0,10
3036,2012,10,Tanker,Tuvalu,334.0,4
3037,2012,10,Tanker,Vanuatu,948.0,9
3038,2012,11,Cargo,Cook Islands,8902.0,41
3039,2012,11,Cargo,Fiji,7860.0,44
3040,2012,11,Cargo,Kiribati,12747.0,106
3041,2012,11,Cargo,Marshall Islands,6695.0,80
3042,2012,11,Cargo,Micronesia,145080.0,772
3043,2012,11,Cargo,Nauru,1109.0,22
3044,2012,11,Cargo,Niue,1889.0,18
3045,2012,11,Cargo,Palau,33176.0,365
3046,2012,11,Cargo,Papua New Guinea,354565.0,1053
3047,2012,11,Cargo,Samoa,628.0,14
3048,2012,11,Cargo,Solomon Islands,14391.0,131
3049,2012,11,Cargo,Tokelau,1074.0,16
3050,2012,11,Cargo,Tonga,2632.0,20
3051,2012,11,Cargo,Tuvalu,1413.0,19
3052,2012,11,Cargo,Vanuatu,2948.0,31
3053,2012,11,Fishing,Cook Islands,32.0,3
3054,2012,11,Fishing,Fiji,259.0,16
3055,2012,11,Fishing,Kiribati,12935.0,242
3056,2012,11,Fishing,Marshall Islands,1697.0,52
3057,2012,11,Fishing,Micronesia,6280.0,87
3058,2012,11,Fishing,Nauru,779.0,33
3059,2012,11,Fishing,Palau,386.0,18
3060,2012,11,Fishing,Papua New Guinea,4875.0,53
3061,2012,11,Fishing,Samoa,94.0,9
3062,2012,11,Fishing,Solomon Islands,884.0,29
3063,2012,11,Fishing,Tokelau,143.0,13
3064,2012,11,Fishing,Tonga,25.0,5
3065,2012,11,Fishing,Tuvalu,2626.0,59
3066,2012,11,Fishing,Vanuatu,85.0,5
3067,2012,11,Others,Cook Islands,1223.0,27
3068,2012,11,Others,Fiji,2467.0,76
3069,2012,11,Others,Kiribati,3305.0,68
3070,2012,11,Others,Marshall Islands,728.0,28
3071,2012,11,Others,Micronesia,3876.0,55
3072,2012,11,Others,Nauru,418.0,17
3073,2012,11,Others,Niue,186.0,10
3074,2012,11,Others,Palau,288.0,11
3075,2012,11,Others,Papua New Guinea,3370.0,83
3076,2012,11,Others,Samoa,181.0,9
3077,2012,11,Others,Solomon Islands,967.0,21
3078,2012,11,Others,Tokelau,204.0,4
3079,2012,11,Others,Tonga,1489.0,45
3080,2012,11,Others,Tuvalu,1097.0,47
3081,2012,11,Others,Vanuatu,748.0,17
3082,2012,11,Passenger,Cook Islands,1176.0,3
3083,2012,11,Passenger,Fiji,5953.0,9
3084,2012,11,Passenger,Kiribati,857.0,3
3085,2012,11,Passenger,Micronesia,589.0,3
3086,2012,11,Passenger,Niue,156.0,1
3087,2012,11,Passenger,Papua New Guinea,2339.0,24
3088,2012,11,Passenger,Samoa,472.0,5
3089,2012,11,Passenger,Solomon Islands,541.0,3
3090,2012,11,Passenger,Tokelau,632.0,4
3091,2012,11,Passenger,Tonga,1350.0,4
3092,2012,11,Passenger,Vanuatu,4082.0,8
3093,2012,11,Tanker,Cook Islands,1436.0,7
3094,2012,11,Tanker,Fiji,2888.0,11
3095,2012,11,Tanker,Kiribati,3143.0,19
3096,2012,11,Tanker,Marshall Islands,2049.0,15
3097,2012,11,Tanker,Micronesia,9993.0,68
3098,2012,11,Tanker,Nauru,421.0,12
3099,2012,11,Tanker,Niue,311.0,2
3100,2012,11,Tanker,Palau,3049.0,39
3101,2012,11,Tanker,Papua New Guinea,30643.0,138
3102,2012,11,Tanker,Samoa,148.0,3
3103,2012,11,Tanker,Solomon Islands,2890.0,23
3104,2012,11,Tanker,Tokelau,291.0,4
3105,2012,11,Tanker,Tonga,645.0,6
3106,2012,11,Tanker,Tuvalu,356.0,7
3107,2012,11,Tanker,Vanuatu,603.0,7
3108,2012,12,Cargo,Cook Islands,7864.0,37
3109,2012,12,Cargo,Fiji,8215.0,48
3110,2012,12,Cargo,Kiribati,12784.0,96
3111,2012,12,Cargo,Marshall Islands,7903.0,84
3112,2012,12,Cargo,Micronesia,141205.0,804
3113,2012,12,Cargo,Nauru,511.0,12
3114,2012,12,Cargo,Niue,1477.0,15
3115,2012,12,Cargo,Palau,32450.0,365
3116,2012,12,Cargo,Papua New Guinea,369768.0,1077
3117,2012,12,Cargo,Samoa,808.0,19
3118,2012,12,Cargo,Solomon Islands,15575.0,138
3119,2012,12,Cargo,Tokelau,733.0,12
3120,2012,12,Cargo,Tonga,2287.0,19
3121,2012,12,Cargo,Tuvalu,698.0,14
3122,2012,12,Cargo,Vanuatu,3448.0,37
3123,2012,12,Fishing,Cook Islands,83.0,4
3124,2012,12,Fishing,Fiji,131.0,14
3125,2012,12,Fishing,Kiribati,6949.0,171
3126,2012,12,Fishing,Marshall Islands,1184.0,44
3127,2012,12,Fishing,Micronesia,4094.0,77
3128,2012,12,Fishing,Nauru,1590.0,38
3129,2012,12,Fishing,Niue,5.0,1
3130,2012,12,Fishing,Palau,358.0,17
3131,2012,12,Fishing,Papua New Guinea,8938.0,89
3132,2012,12,Fishing,Samoa,33.0,4
3133,2012,12,Fishing,Solomon Islands,4003.0,55
3134,2012,12,Fishing,Tokelau,191.0,10
3135,2012,12,Fishing,Tonga,38.0,4
3136,2012,12,Fishing,Tuvalu,982.0,31
3137,2012,12,Fishing,Vanuatu,21.0,4
3138,2012,12,Others,Cook Islands,531.0,12
3139,2012,12,Others,Fiji,437.0,20
3140,2012,12,Others,Kiribati,1642.0,67
3141,2012,12,Others,Marshall Islands,498.0,24
3142,2012,12,Others,Micronesia,1367.0,43
3143,2012,12,Others,Nauru,85.0,8
3144,2012,12,Others,Niue,74.0,1
3145,2012,12,Others,Palau,786.0,20
3146,2012,12,Others,Papua New Guinea,3718.0,109
3147,2012,12,Others,Samoa,174.0,5
3148,2012,12,Others,Solomon Islands,797.0,20
3149,2012,12,Others,Tokelau,155.0,1
3150,2012,12,Others,Tonga,124.0,6
3151,2012,12,Others,Tuvalu,485.0,35
3152,2012,12,Others,Vanuatu,140.0,7
3153,2012,12,Passenger,Cook Islands,701.0,3
3154,2012,12,Passenger,Fiji,2465.0,6
3155,2012,12,Passenger,Kiribati,2370.0,3
3156,2012,12,Passenger,Micronesia,88.0,1
3157,2012,12,Passenger,Niue,496.0,2
3158,2012,12,Passenger,Palau,28.0,1
3159,2012,12,Passenger,Papua New Guinea,1510.0,24
3160,2012,12,Passenger,Samoa,49.0,2
3161,2012,12,Passenger,Solomon Islands,88.0,1
3162,2012,12,Passenger,Tokelau,7.0,1
3163,2012,12,Passenger,Tonga,694.0,4
3164,2012,12,Passenger,Vanuatu,5236.0,6
3165,2012,12,Tanker,Cook Islands,899.0,3
3166,2012,12,Tanker,Fiji,2133.0,12
3167,2012,12,Tanker,Kiribati,2253.0,19
3168,2012,12,Tanker,Marshall Islands,2167.0,13
3169,2012,12,Tanker,Micronesia,11709.0,71
3170,2012,12,Tanker,Nauru,349.0,5
3171,2012,12,Tanker,Niue,495.0,3
3172,2012,12,Tanker,Palau,4411.0,42
3173,2012,12,Tanker,Papua New Guinea,31976.0,141
3174,2012,12,Tanker,Samoa,88.0,2
3175,2012,12,Tanker,Solomon Islands,2475.0,23
3176,2012,12,Tanker,Tokelau,146.0,1
3177,2012,12,Tanker,Tonga,736.0,5
3178,2012,12,Tanker,Tuvalu,369.0,3
3179,2012,12,Tanker,Vanuatu,450.0,7
3180,2013,1,Cargo,Cook Islands,9346.0,49
3181,2013,1,Cargo,Fiji,8093.0,48
3182,2013,1,Cargo,Kiribati,16348.0,113
3183,2013,1,Cargo,Marshall Islands,9949.0,99
3184,2013,1,Cargo,Micronesia,130619.0,728
3185,2013,1,Cargo,Nauru,698.0,13
3186,2013,1,Cargo,Niue,1383.0,17
3187,2013,1,Cargo,Palau,28619.0,334
3188,2013,1,Cargo,Papua New Guinea,330570.0,974
3189,2013,1,Cargo,Samoa,683.0,15
3190,2013,1,Cargo,Solomon Islands,14059.0,131
3191,2013,1,Cargo,Tokelau,1101.0,14
3192,2013,1,Cargo,Tonga,2883.0,24
3193,2013,1,Cargo,Tuvalu,1109.0,18
3194,2013,1,Cargo,Vanuatu,3943.0,38
3195,2013,1,Fishing,Cook Islands,27.0,2
3196,2013,1,Fishing,Fiji,335.0,23
3197,2013,1,Fishing,Kiribati,4012.0,130
3198,2013,1,Fishing,Marshall Islands,1242.0,50
3199,2013,1,Fishing,Micronesia,4110.0,88
3200,2013,1,Fishing,Nauru,1505.0,44
3201,2013,1,Fishing,Palau,442.0,19
3202,2013,1,Fishing,Papua New Guinea,12063.0,100
3203,2013,1,Fishing,Samoa,6.0,1
3204,2013,1,Fishing,Solomon Islands,5974.0,65
3205,2013,1,Fishing,Tokelau,27.0,3
3206,2013,1,Fishing,Tonga,77.0,7
3207,2013,1,Fishing,Tuvalu,178.0,10
3208,2013,1,Fishing,Vanuatu,71.0,6
3209,2013,1,Others,Cook Islands,332.0,15
3210,2013,1,Others,Fiji,538.0,20
3211,2013,1,Others,Kiribati,648.0,59
3212,2013,1,Others,Marshall Islands,1022.0,36
3213,2013,1,Others,Micronesia,1905.0,43
3214,2013,1,Others,Nauru,201.0,9
3215,2013,1,Others,Niue,23.0,1
3216,2013,1,Others,Palau,495.0,18
3217,2013,1,Others,Papua New Guinea,3098.0,81
3218,2013,1,Others,Samoa,66.0,3
3219,2013,1,Others,Solomon Islands,718.0,19
3220,2013,1,Others,Tokelau,91.0,2
3221,2013,1,Others,Tonga,10.0,4
3222,2013,1,Others,Tuvalu,99.0,39
3223,2013,1,Others,Vanuatu,97.0,9
3224,2013,1,Passenger,Cook Islands,1675.0,8
3225,2013,1,Passenger,Fiji,9334.0,11
3226,2013,1,Passenger,Kiribati,661.0,1
3227,2013,1,Passenger,Micronesia,0.0,1
3228,2013,1,Passenger,Nauru,0.0,1
3229,2013,1,Passenger,Niue,441.0,3
3230,2013,1,Passenger,Palau,28.0,1
3231,2013,1,Passenger,Papua New Guinea,757.0,17
3232,2013,1,Passenger,Samoa,54.0,1
3233,2013,1,Passenger,Solomon Islands,119.0,2
3234,2013,1,Passenger,Tonga,388.0,4
3235,2013,1,Passenger,Vanuatu,11259.0,11
3236,2013,1,Tanker,Cook Islands,855.0,5
